Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Mg,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4",41.4892,41.4892,-121.6548,-121.6548,SUBAERIAL,1701,1743,s 1257M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,226705.975,5753.664,,93148.176,,,,71900.25,84191.65999999999,53308.736,1316.5786,,1660.3000000000002,19362.467699999997,523.7052,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,3,204,23,88,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191789
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4",41.4927,41.4927,-121.6602,-121.6602,SUBAERIAL,1701,1743,s 1259M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,228108.28,5453.994,,92618.925,,,,71433.87,82261.97,54032.384000000005,1316.5786,,1992.36,19362.467699999997,523.7052,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,3,207,24,89,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191790
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4",41.4597,41.4597,-121.686,-121.686,SUBAERIAL,1701,1743,s 1277M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,228575.71500000003,5573.862,,94206.67800000001,,,,70112.45999999999,83119.61,50775.96799999999,1239.1328,,2241.405,20030.139,523.7052,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,5,203,24,89,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191791
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4",41.4092,41.4092,-121.661,-121.661,SUBAERIAL,1701,1743,s 1369M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,228575.71500000003,5573.862,,93677.427,,,,70112.45999999999,81690.20999999999,52524.784,1239.1328,,2407.435,19955.953299999997,480.0631,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,139,,,,,,,,2,199,23,94,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191792
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4",41.4953,41.4953,-121.6717,-121.6717,SUBAERIAL,1701,1743,s 1374M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,229043.15000000002,5753.664,,93148.176,,,,71667.06000000001,81833.15,51680.528,1239.1328,,2324.42,19881.7676,480.0631,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,138,,,,,,,,7,202,26,94,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191793
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4",41.4598,41.4598,-121.6852,-121.6852,SUBAERIAL,1701,1743,s 1379M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,228575.71500000003,5453.994,,94206.67800000001,,,,70267.92,81833.15,52464.479999999996,1239.1328,,2241.405,19510.839099999997,436.42100000000005,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,146,,,,,,,,5,207,26,88,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191794
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4",41.6388,41.6388,-121.5047,-121.5047,SUBAERIAL,1701,1743,s 1382M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,228575.71500000003,5513.928,,93677.427,,,,70812.03,81618.74,52705.695999999996,1239.1328,,2241.405,19510.839099999997,480.0631,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,,,156,,,,,,,,5,208,24,87,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191795
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4",41.2393,41.2393,-121.6037,-121.6037,SUBAERIAL,1701,1743,s 1463M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,227173.41000000003,5394.0599999999995,,94206.67800000001,,,,69879.27,83048.14,53549.952000000005,1239.1328,,1992.36,20104.324699999997,436.42100000000005,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,140,,,,,,,,3,197,29,83,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191796
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4",41.1947,41.1947,-121.5665,-121.5665,SUBAERIAL,1701,1743,s 1469M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,227640.84500000003,5453.994,,93677.427,,,,70267.92,83191.08,53127.824,1239.1328,,2158.39,20104.324699999997,480.0631,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,115,,,,,,,,5,209,28,87,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191797
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4",41.3705,41.3705,-121.639,-121.639,SUBAERIAL,1701,1743,s 1485M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,226238.54,5453.994,,93677.427,,,,69412.89,84763.42,54514.81599999999,1239.1328,,1743.3149999999998,19659.210499999997,436.42100000000005,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,,123,,,,,,,,5,199,24,83,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191798
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4",41.3705,41.3705,-121.639,-121.639,SUBAERIAL,1701,1743,s 1486M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,226238.54,5453.994,,95265.18000000001,,,,69957,83191.08,55419.376,1239.1328,,1660.3000000000002,18323.8679,523.7052,,,,,,,,,,,,,,,,3500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,147,,,,,,,,6,199,28,85,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191799
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4",41.3592,41.3592,-121.6367,-121.6367,SUBAERIAL,1701,1743,s 1487M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,229043.15000000002,5453.994,,93677.427,,,,69801.54000000001,81332.86,52464.479999999996,1239.1328,,2739.4950000000003,20401.067499999997,523.7052,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,,,143,,,,,,,,5,213,31,98,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191800
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4, DOUBLE HOLE CRATER",41.4675,41.4675,-121.6183,-121.6183,SUBAERIAL,1722,1722,s 1016M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,229978.02000000002,5633.795999999999,,93148.176,,,,70734.3,80832.57,51318.704,1239.1328,,2822.51,19955.953299999997,480.0631,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,7,203,24,94,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191802
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4, DOUBLE HOLE CRATER",41.3598,41.3598,-121.5928,-121.5928,SUBAERIAL,1722,1722,s 1233M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,229978.02000000002,5693.73,,92089.674,,,,71122.95,81976.09000000001,51379.007999999994,1316.5786,,2739.4950000000003,19955.953299999997,523.7052,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,7,208,26,92,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191804
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4, DOUBLE HOLE CRATER",41.396,41.396,-121.6358,-121.6358,SUBAERIAL,1722,1722,s 1385M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,230912.89,5693.73,,93677.427,,,,69879.27,78902.87999999999,50775.96799999999,1239.1328,,3403.615,20920.3674,523.7052,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,141,,,,,,,,6,209,28,106,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191805
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4, DOUBLE HOLE CRATER",41.4978,41.4978,-121.6182,-121.6182,SUBAERIAL,1722,1722,s 1456M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,230912.89,5753.664,,92618.925,,,,70656.56999999999,80189.34000000001,51017.184,1239.1328,,3071.555,20178.5104,567.3473,,,,,,,,,,,,,,,,5300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,124,,,,,,,,9,203,29,98,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191807
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4, DOUBLE HOLE CRATER",41.4955,41.4955,-121.6135,-121.6135,SUBAERIAL,1722,1722,s 1457M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,230912.89,5573.862,,93148.176,,,,69646.08,80689.62999999999,50836.272,1239.1328,,2905.5249999999996,19733.3962,698.2736,,,,,,,,,,,,,,,,3600.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,137,,,,,,,,5,203,28,97,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191808
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 4, DOUBLE HOLE CRATER",41.3862,41.3862,-121.5862,-121.5862,SUBAERIAL,1722,1722,s 1483M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,231847.76000000004,5573.862,,93148.176,,,,69179.7,79117.29000000001,50896.575999999994,1239.1328,,3652.66,20846.1817,567.3473,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,115,,,,,,,,11,209,34,102,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191809
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 5, GIANT CRATER?",41.154,41.154,-121.5705,-121.5705,SUBAERIAL,1743,1743,s 3B722 [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,225303.67000000004,5034.455999999999,,93677.427,,,,68791.05,85764,57771.231999999996,1239.1328,,1245.225,18101.3108,392.77889999999996,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191810
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 5, GIANT CRATER?",41.154,41.154,-121.5705,-121.5705,SUBAERIAL,1743,1743,s 3B722 [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,224836.23500000002,5034.455999999999,,93148.176,,,,68557.86,85978.40999999999,58072.752,1239.1328,,1245.225,18620.610699999997,392.77889999999996,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,147,,,,,,,,1,196,23,74,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191811
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 5, GIANT CRATER?",41.218,41.218,-121.549,-121.549,SUBAERIAL,1743,1743,s 1467M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,225303.67000000004,5394.0599999999995,,93677.427,,,,69957,85764,55298.768,1239.1328,,1328.24,19362.467699999997,436.42100000000005,,,,,,,,,,,,,,,,400.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,135,,,,,,,,2,202,27,80,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191814
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 6",41.505,41.5053,-121.6438,-121.645,SUBAERIAL,1615,1743,s 82-72A1 [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,223433.93,3775.8419999999996,,95265.18000000001,,,,67469.64,86478.7,61510.079999999994,1239.1328,,664.12,16914.3396,261.8526,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,1,180,17,48,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191817
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 6",41.505,41.5053,-121.6438,-121.645,SUBAERIAL,1615,1743,s 82-72A1-2 [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,226238.54,4255.313999999999,,94735.92899999999,,,,68246.93999999999,85764,57590.32,1316.5786,,830.1500000000001,17582.0109,218.21050000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191818
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 6",41.505,41.5053,-121.6438,-121.645,SUBAERIAL,1615,1743,s 82-72A2-3 [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,225771.105,4375.182,,92089.674,,,,70656.56999999999,88622.8,56746.064,1316.5786,,747.135,17730.3823,261.8526,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,0,183,18,51,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191819
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 6",41.494,41.494,-121.6673,-121.6673,SUBAERIAL,1615,1743,s 1261M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,223901.36500000002,4015.578,,95265.18000000001,,,,67936.02,86836.05,60424.60799999999,1161.687,,581.105,16914.3396,261.8526,,,,,,,,,,,,,,,,1300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,0,183,16,51,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191825
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 6",41.3298,41.3298,-121.6148,-121.6148,SUBAERIAL,1615,1743,s 1332M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,222966.49500000002,3596.0399999999995,,97382.184,,,,64593.630000000005,86478.7,62716.159999999996,1084.2412000000002,,581.105,16617.5968,218.21050000000002,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,,,283,,,,,,,,0,185,23,52,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191826
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 6",41.4633,41.4633,-121.6852,-121.6852,SUBAERIAL,1615,1743,s 1380M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,223433.93,3775.8419999999996,,97382.184,,,,66070.5,86621.64,60002.47999999999,1161.687,,581.105,16988.5253,218.21050000000002,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,,,,262,,,,,,,,2,177,21,55,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191827
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 6",41.4972,41.4972,-121.6328,-121.6328,SUBAERIAL,1615,1743,s 1381M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,222966.49500000002,3775.8419999999996,,96852.933,,,,65837.31000000001,86407.23,62052.81599999999,1161.687,,498.09,17211.0824,218.21050000000002,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,,296,,,,,,,,1,179,19,53,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191828
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 6",41.3267,41.3267,-121.5553,-121.5553,SUBAERIAL,1615,1743,s 1460M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,222966.49500000002,3775.8419999999996,,96323.682,,,,65992.77,87193.4,60907.03999999999,1161.687,,664.12,17878.7537,261.8526,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,178,,,,,,,,1,180,22,55,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191829
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 6",41.3095,41.3095,-121.5697,-121.5697,SUBAERIAL,1615,1743,s 1461M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,223433.93,3835.776,,96852.933,,,,66536.88,87050.45999999999,59640.656,1161.687,,664.12,17656.1966,261.8526,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,161,,,,,,,,3,179,25,59,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191830
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 6",41.2772,41.2772,-121.5962,-121.5962,SUBAERIAL,1615,1743,s 1462M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,223433.93,3775.8419999999996,,96852.933,,,,66148.23,85764,60907.03999999999,1161.687,,664.12,17656.1966,261.8526,,,,,,,,,,,,,,,,1600.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,177,,,,,,,,2,177,22,54,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191831
[4329],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / MEDICINE LAKE VOLCANO / PACIFIC OCEAN,"GIANT CRATER, GROUP 6",41.3418,41.3418,-121.6197,-121.6197,SUBAERIAL,1615,1743,s 1464M [4329],"BASALT, THOLEIITIC [4329]",,10500 [4329],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [4329] ,224368.80000000002,4075.512,,95265.18000000001,,,,67158.72,86407.23,59580.352,1161.687,,1079.195,18027.1251,305.4947,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,163,,,,,,,,3,176,22,61,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191832
